date,Energy_Consumption,Air_Temperature,Humidity,SolarRadiation,Cool_Temperature,Heat_Temperature,Interior_Temperature,Exterior_Temperature,Total_Occupants,Wifi_Users
12/05/2019,2628.774913,12.17895833,80.38635417,239.1254167,74.66878388,68.35645325,22.81926157,70.35183687,0,0
13/05/2019,4256.602364,12.20432292,76.44833333,256.936875,73.47560976,69.48780488,23.11785972,70.8597372,0,0
14/05/2019,3894.451219,12.13260417,77.05135417,169.9848958,73.47560976,69.48780488,23.27939479,71.13516204,0,0
15/05/2019,3877.443278,12.88921875,83.6025,59.073125,73.47560976,69.48780488,23.40411849,70.8847018,0,0
16/05/2019,2329.732602,11.14166667,86.3746875,63.06661458,73.47560976,69.48780488,23.32442882,70.83478214,0,0
17/05/2019,3274.326929,10.9171875,74.655625,230.23875,73.47560976,69.48780488,23.18431727,70.44079657,0,0
18/05/2019,2472.229508,10.47432292,77.63197917,109.1547917,76.80030488,66.33519648,22.88354687,69.98427832,0,0
19/05/2019,1545.375841,10.68119792,83.41020833,196.6115625,74.66878388,68.35645325,22.61658333,69.72384395,0,0
20/05/2019,3556.610538,10.89208333,77.96010417,224.4594792,73.47146003,69.48365515,23.06868359,70.37311683,0,0
21/05/2019,2894.488592,11.2059375,79.2521875,122.7111458,73.45121951,69.46341463,23.2288316,70.75161084,0,0
22/05/2019,3620.961382,12.39036458,72.07135417,279.6982292,73.45121951,69.46341463,23.40082096,70.66588916,17,0
23/05/2019,4728.276214,14.9640625,71.45369792,269.7415625,73.45121951,69.46341463,23.56713932,71.23466503,22,0
24/05/2019,3576.649737,12.96479167,77.79604167,213.0730208,73.45121951,69.46341463,23.57046701,71.26377723,37,0
25/05/2019,1930.245475,12.38734375,76.76083333,285.5359375,76.7739668,66.31275407,23.18744705,70.46938589,24,0
26/05/2019,1479.136309,11.30515625,71.93270833,183.2267708,74.64439363,68.33206301,23.10380512,70.6985689,5,0
27/05/2019,2206.950625,11.13614583,78.42447917,210.8822396,73.45121951,69.46341463,22.97831597,70.33855392,3,0
28/05/2019,3637.616703,13.0025,75.55895833,297.8222917,73.45121951,69.46341463,23.2637526,70.96991694,2,0
29/05/2019,4807.971361,14.21421875,72.74354167,311.2239062,73.45121951,69.46341463,23.35581501,71.36087827,13,0
30/05/2019,3308.678317,12.520625,77.14041667,225.374375,73.45121951,69.46341463,22.86211693,71.53684913,26,0
31/05/2019,4599.604161,13.12598958,76.68822917,295.9334375,73.45121951,69.46341463,23.56268426,71.25534722,21,0
01/06/2019,3148.13784,12.77515625,78.45546875,296.7759375,76.77599932,66.31089092,23.24215556,70.86470997,22,0
02/06/2019,2525.962231,11.678125,89.380625,116.0303125,74.64439363,68.33206301,23.08445185,70.50797794,1,0
03/06/2019,3769.120143,12.41255208,83.85770833,247.5827083,73.45121951,69.46341463,23.10877176,70.64228077,1,0
04/06/2019,5551.78833,16.25395833,68.59541667,326.1382292,73.45121951,69.46341463,23.44158359,71.49608796,14,0
05/06/2019,7023.772537,20.58104167,54.52760417,321.3941667,73.44520664,69.45740176,23.86525347,72.07144199,21,0
06/06/2019,4924.190284,15.48609375,66.965,330.6061458,73.42682927,69.43902439,23.86943186,71.96796432,20,0
07/06/2019,5155.442759,14.22104167,58.84427083,336.1428125,73.42682927,69.43902439,23.74958681,71.60020697,18,0
08/06/2019,5225.820273,20.16411458,31.82916667,343.0863542,76.74762873,66.29014228,23.41203993,71.34997277,16,0
09/06/2019,7292.444516,25.10822917,18.79020833,334.0619792,74.62000339,68.30767276,23.28249219,71.63696623,1,0
10/06/2019,10015.76208,29.68109375,20.02098958,325.25,73.41700542,69.42920054,23.77050226,72.41493328,1,0
11/06/2019,10961.84836,28.225625,28.6175,329.3282292,73.40243902,69.41463415,24.39835185,73.03437364,17,0
12/06/2019,9816.77862,25.81151042,36.05135417,313.8147917,73.40243902,69.41463415,24.46063241,73.12077206,21,0
13/06/2019,5405.868438,14.5790625,79.38885417,199.6488542,73.40243902,69.41463415,24.05002232,72.22229167,23,0
14/06/2019,3731.925556,12.88697917,82.45010417,253.2047917,73.40243902,69.41463415,23.52798142,71.26095724,20,0
15/06/2019,1967.452368,11.60023438,82.89375,133.3790625,76.7260332,66.26295732,23.07770246,70.36742647,20,0
16/06/2019,2465.790538,11.69833333,83.55770833,185.1082292,74.59561314,68.28328252,22.77930929,70.03551062,2,0
17/06/2019,4454.025361,13.55359375,77.4540625,288.5594792,73.40243902,69.41463415,23.16594979,70.67869009,1,0
18/06/2019,5146.009845,14.14739583,79.42385417,315.1625,73.40243902,69.41463415,23.01507593,71.18910675,20,0
19/06/2019,5104.63508,13.82,83.34208333,180.3164583,73.39549458,69.4076897,21.79326956,71.22128268,19,0
20/06/2019,6390.101658,13.32364583,84.95677083,213.7090625,73.37804878,69.3902439,21.93551845,70.98270289,19,0
21/06/2019,4961.403083,13.60682292,75.51552083,309.3244792,73.37804878,69.3902439,21.96693533,71.04398829,17,0
22/06/2019,5301.582498,16.98828125,61.98708333,336.3729167,76.70071138,66.23949864,21.73175087,70.72376362,19,0
23/06/2019,5977.18486,20.54296875,46.88197917,335.3257292,74.5712229,68.25889228,21.75114193,71.05962691,3,0
24/06/2019,6087.792516,16.22630208,68.00458333,278.4223958,73.37804878,69.3902439,21.85451071,71.25462691,2,0
25/06/2019,6061.340136,15.67898437,68.673125,324.718125,73.37804878,69.3902439,23.50934098,71.28716367,20,0
26/06/2019,4720.260111,14.64526042,71.48979167,269.0840625,73.37804878,69.3902439,23.67984379,71.61088916,22,0
27/06/2019,4917.75743,14.37059896,74.235625,303.586875,73.37804878,69.3902439,23.44239769,71.40270969,25,0
28/06/2019,5238.045068,15.73619792,65.03114583,313.5844792,73.37804878,69.3902439,23.44755463,71.19366149,22,0
29/06/2019,4653.087743,15.285625,66.73010417,305.9223958,76.6998645,66.23958333,23.14101713,70.83493464,18,0
30/06/2019,4314.855113,15.44947917,67.256875,334.490625,74.5712229,68.25889228,23.0921963,70.87133578,1,0
01/07/2019,4918.054817,14.74046875,71.61666667,306.9467708,73.37804878,69.3902439,23.27185231,71.10441857,1,0
02/07/2019,5570.778723,16.33114583,65.0121875,329.1566667,73.37804878,69.3902439,23.52039291,71.36956699,18,0
03/07/2019,5622.981745,16.03161458,66.03885417,318.6860417,73.37804878,69.3902439,23.518614,71.32666667,19,0
04/07/2019,4093.188146,15.02708333,70.85552083,310.6694792,73.37804878,69.3902439,23.35055278,71.15678649,1,0
05/07/2019,4804.244874,14.8625,72.5034375,313.0002083,73.37804878,69.3902439,23.2876837,71.03684641,19,0
06/07/2019,4445.541597,15.13979167,70.10041667,316.2417708,76.70477642,66.23611111,23.11598287,70.61412582,20,0
07/07/2019,2910.564601,14.71661458,70.17270833,278.4396875,74.5712229,68.25889228,23.04159583,70.65517974,1,0
08/07/2019,2637.453865,13.4334375,78.1534375,162.055625,73.37804878,69.3902439,23.19289444,70.92545071,1,0
09/07/2019,4521.591546,14.21411458,76.20145833,212.4121875,73.40193089,69.41412602,23.39229398,70.92191721,23,0
10/07/2019,5262.44861,16.3525,80.4015625,229.865625,73.40243902,69.41463415,23.45955417,71.06729439,31,0
11/07/2019,5997.366965,17.41651042,70.72979167,316.5998958,73.40243902,69.41463415,23.57148565,71.40244009,21,0
12/07/2019,6116.385904,16.52046875,71.83916667,315.5522917,73.40243902,69.41463415,23.62841895,71.51849401,18,0
13/07/2019,4800.936888,15.86067708,71.26072917,314.34375,76.72417005,66.26482046,23.34325648,70.9187677,20,0
14/07/2019,4458.301839,15.95703125,69.69083333,313.0080208,74.59561314,68.28328252,23.28851944,70.88851443,1,0
15/07/2019,7166.554207,20.12458333,52.05947917,324.5509375,73.40243902,69.41463415,23.43731296,71.28930011,1,0
16/07/2019,6562.202774,17.22994792,69.82979167,319.1415625,73.40243902,69.41463415,23.7187037,71.69644336,21,0
17/07/2019,6234.298526,16.828125,69.4646875,322.1861458,73.40243902,69.41463415,23.71942685,71.68862337,21,0
18/07/2019,5409.892979,16.07385417,72.15609375,245.3271875,73.40243902,69.41463415,23.66352539,71.56849537,16,0
19/07/2019,4642.055318,15.30942708,77.75833333,277.5923958,73.40243902,69.41463415,23.59610417,71.3799537,20,0
20/07/2019,3081.524892,14.57088542,80.03375,245.6782292,76.72044377,66.26854675,23.2923963,70.8401634,20,0
21/07/2019,4051.468832,14.65276042,78.4334375,271.8633333,74.59561314,68.28328252,23.11485046,70.62059504,2,0
22/07/2019,600.1022778,17.21651042,66.58239583,316.310625,73.40243902,69.41463415,23.32294861,71.13288943,1,0
23/07/2019,,16.89885417,65.88677083,319.0720833,73.40006775,69.41226287,23.6148662,71.50795752,22,0
24/07/2019,6757.828117,20.51645833,49.10052083,320.8083333,73.34578252,69.35797764,23.62325972,71.65778595,22,0
25/07/2019,7297.036829,21.07760417,45.178125,302.9955208,73.274729,69.28692412,23.73646157,71.84832108,22,0
26/07/2019,5493.618568,14.90072917,76.14229167,284.3773958,73.23204607,69.24424119,23.65322176,71.58060458,14,0
27/07/2019,2447.069084,16.58921875,71.35760417,310.9933333,76.55250678,66.09502033,23.55558843,71.59491558,14,0
28/07/2019,3163.759382,23.75385417,42.47739583,315.6359375,74.42488144,68.11255081,24.81850324,75.17836329,1,0
29/07/2019,4098.686323,16.25515625,69.945,274.4386458,73.23170732,69.24390244,23.82176713,71.99546705,1,0
30/07/2019,3989.954302,15.19239583,73.20880208,268.4434375,73.23170732,69.24390244,23.75810556,71.51711874,23,0
31/07/2019,5132.055895,15.47880208,72.75052083,311.6977083,73.23170732,69.24390244,23.77417269,71.51037718,22,0
01/08/2019,4602.18533,15.23177083,76.44364583,217.80375,73.23170732,69.24390244,23.75933148,71.46545479,12,0
02/08/2019,5324.198972,16.66213542,77.06875,274.07125,73.23170732,69.24390244,23.75755139,71.46046024,19,0
03/08/2019,5285.889496,17.55536458,71.27052083,313.4084896,76.55343835,66.09408875,23.60030324,71.16666667,19,0
04/08/2019,4544.627032,17.30052083,74.138125,281.2134375,74.42488144,68.11255081,23.3976713,71.1925531,1,0
05/08/2019,5531.661039,17.19005208,73.54760417,273.7748958,73.23170732,69.24390244,23.50020648,71.34711737,1,0
06/08/2019,5476.722691,16.58385417,73.6384375,283.3375,73.23170732,69.24390244,23.64776019,71.3377342,21,0
07/08/2019,5171.705359,15.92520833,74.02322917,251.3448958,73.23170732,69.24390244,23.65781296,71.37003881,29,0
08/08/2019,5217.241781,15.61546875,74.27395833,231.0755208,73.23170732,69.24390244,23.58609398,71.27841095,20,0
09/08/2019,6627.158285,16.121875,72.98802083,260.3770833,73.23170732,69.24390244,23.54485139,71.15221678,24,0
10/08/2019,5566.982094,17.47125,77.78125,221.0276042,76.55267615,66.0951897,23.43927083,71.05737609,6,0
11/08/2019,5580.925651,17.34239583,74.1621875,292.4895833,74.42488144,68.11255081,23.32981528,70.95415305,2,0
12/08/2019,7930.070768,20.95822917,50.60385417,298.3234375,73.23170732,69.24390244,23.49585185,71.32784586,0,0
13/08/2019,8279.395139,21.0096875,53.79322917,300.1188542,73.23170732,69.24390244,23.80281667,71.75301198,8,0
14/08/2019,10420.54385,25.53838542,34.7175,298.9776042,73.23170732,69.24390244,23.90496019,71.84583742,19,0
15/08/2019,11204.27565,27.9953125,30.0209375,297.2533333,73.23170732,69.24390244,24.02327593,72.20577887,9,0
16/08/2019,9707.801041,24.28421875,40.82145833,295.4065625,73.23170732,69.24390244,24.041776,72.28934845,10,0
17/08/2019,4755.523387,15.74690104,77.98395833,262.8270833,76.55259146,66.09510501,23.645,71.37688862,10,0
18/08/2019,4977.324799,16.28161458,72.82604167,275.3264583,74.42488144,68.11255081,23.38828935,71.09097903,1,0
19/08/2019,5028.962748,14.61494792,81.78177083,128.7466667,73.23170732,69.24390244,23.36454074,71.02067266,0,0
20/08/2019,5894.749636,15.72286458,78.17385417,201.8469792,73.23170732,69.24390244,23.46563981,71.05102533,21,0
21/08/2019,7625.99553,18.21989583,70.16130208,282.2519792,73.23170732,69.24390244,23.2414445,71.28703704,15,0
22/08/2019,8688.395823,21.1825,70.83651042,278.4113542,73.23579692,69.24799204,22.26935634,71.92050502,15,0
23/08/2019,2094.981262,17.58744792,72.19770833,230.6815625,73.23187553,69.24407065,22.29110503,71.85925598,19,0
24/08/2019,1108.539381,15.57677083,83.37125,224.8054167,76.55547087,66.09129404,22.83426736,70.73411359,14,0
25/08/2019,980.5754762,18.43916667,68.69625,274.9313542,74.42488144,68.11255081,22.59046528,70.96972767,3,0
26/08/2019,1968.262571,21.59692708,38.09364583,280.0997917,73.23170732,69.24390244,22.40996832,71.22360022,1,0
27/08/2019,2288.167048,19.215625,57.01661458,262.1546875,73.23170732,69.24390244,22.15318837,71.49061206,12,0
28/08/2019,2217.372357,16.02479167,78.35895833,148.9372396,73.23170732,69.24390244,22.09430382,71.44254289,12,0
29/08/2019,2010.817333,17.560625,76.9875,225.0670833,73.23170732,69.24390244,22.01723828,71.3419104,17,0
30/08/2019,2134.037405,17.6221875,76.06770833,267.0351042,73.23170732,69.24390244,22.04482248,71.48153867,18,0
31/08/2019,1129.461167,19.28151042,69.19645833,274.323125,76.55462398,66.09239499,21.88992839,70.99887663,0,0
01/09/2019,7493.354823,22.22401042,50.89395833,273.1158333,74.42488144,68.11255081,21.83025043,71.16342593,0,0
02/09/2019,6689.174941,19.7009375,61.465,265.158125,73.23170732,69.24390244,21.95232335,71.33883851,0,0
03/09/2019,6592.458913,17.55536458,72.0128125,254.2809375,73.23170732,69.24390244,22.00864193,71.35109749,0,0
04/09/2019,7154.25374,18.08614583,68.14833333,232.3321875,73.23170732,69.24390244,22.09487196,71.48257081,19,0
05/09/2019,6237.385638,16.09364583,76.39729167,213.3771875,73.23170732,69.24390244,22.04781597,71.37781999,16,0
06/09/2019,6098.678626,16.48963542,75.90677083,226.5905208,73.23170732,69.24390244,22.06115234,71.31622549,16,0
07/09/2019,3376.456438,15.45703125,80.716875,112.9294792,76.55436992,66.0923103,21.75055946,70.75427696,15,0
08/09/2019,4965.858139,16.64036458,73.65645833,256.4914583,74.42488144,68.11255081,21.5739375,70.45860975,2,0
09/09/2019,4875.461713,17.83614583,67.48666667,255.4425,73.23170732,69.24390244,21.79823568,71.31087418,1,0
10/09/2019,6808.127001,16.43802083,72.84989583,248.9322917,73.23170732,69.24390244,22.11361936,71.34672249,17,0
11/09/2019,7447.144179,18.40932292,66.51822917,250.4159375,73.23170732,69.24390244,22.14857943,71.56229575,22,0
12/09/2019,9461.439904,23.36239583,40.26786458,251.319375,73.23170732,69.24390244,22.11382812,71.39581904,21,0
13/09/2019,10643.42,27.21369792,28.77197917,251.205625,73.23170732,69.24390244,22.14348047,71.69380038,17,0
14/09/2019,8671.072056,25.12989583,33.28177083,254.5723958,76.5515752,66.0951897,22.08618446,71.67561002,17,0
15/09/2019,4934.826505,17.09442708,69.6346875,221.6441667,74.42488144,68.11255081,21.89273047,71.46778731,2,0
16/09/2019,6077.933871,16.62447917,82.5453125,212.4971875,73.23170732,69.24390244,21.91036155,71.37250681,1,0
17/09/2019,6907.946112,16.490625,64.40385417,243.2028646,73.23170732,69.24390244,22.03148264,71.26866694,15,0
18/09/2019,6706.549645,16.35265625,80.73958333,118.5714583,73.23170732,69.24390244,22.44621615,71.29832925,27,0
19/09/2019,6400.224526,16.24932292,70.85125,235.3466667,73.23170732,69.24390244,24.39991591,71.12392021,47,0
20/09/2019,7101.246473,19.74984375,47.71416667,234.2696875,73.23170732,69.24390244,26.34485151,71.62384804,23,0
21/09/2019,6821.736271,21.8621875,40.36864583,236.4120833,76.55445461,66.0923103,26.24873828,71.51599673,16,0
22/09/2019,6015.664346,20.49,47.69479167,203.4141667,74.42488144,68.11255081,25.80552426,71.4516299,2,0
23/09/2019,7298.965571,17.95171875,70.72197917,224.4679167,73.23170732,69.24390244,25.443108,71.2713848,1,0
24/09/2019,9254.231578,25.43708333,31.29385417,228.4982292,73.32866232,69.34085745,23.51131311,71.6301348,14,0
25/09/2019,8826.27103,28.80723958,24.67697917,210.5402083,73.64236111,69.65455623,24.10525093,73.04411084,21,0
26/09/2019,8001.572191,21.97942708,57.708125,216.73375,73.64176336,69.65395848,24.39216157,73.2448652,20,0
27/09/2019,4684.831035,15.17848958,88.14427083,58.65322917,73.69512195,69.70731707,23.89286806,72.09684096,19,0
28/09/2019,2826.390892,13.05510417,76.12375,212.8698958,77.00618225,66.56825881,23.10501111,70.31776825,12,0
29/09/2019,1227.060019,12.7796875,59.389375,218.0311458,74.91268631,68.60035569,22.7991713,70.69191449,1,0
30/09/2019,2398.9054,12.805625,69.20916667,209.3059375,73.7195122,69.73170732,22.74598809,70.82215005,1,0
01/10/2019,2507.008328,12.70328125,59.55229167,218.2026042,73.7195122,69.73170732,22.98409201,70.94690087,16,0
02/10/2019,3297.721129,15.13395833,49.56833333,217.5607292,73.7195122,69.73170732,23.20379601,71.314936,16,0
03/10/2019,,14.71265625,54.08291667,213.2355208,73.70519986,69.71739499,23.31702951,71.64387391,23,0
04/10/2019,,14.73708333,48.85604167,216.3053125,73.64634146,69.65853659,23.27905078,71.47237745,16,0
05/10/2019,,17.84567708,35.87802083,210.9717708,76.96637873,66.51058604,23.10709505,71.24553105,16,0
06/10/2019,,21.74729167,24.8109375,206.524375,74.83951558,68.52718496,23.23899566,71.62155501,1,0
07/10/2019,,23.07671875,27.98354167,198.0661458,73.64439363,69.65658875,23.53460104,71.82540986,2,0
08/10/2019,,21.52541667,31.00807292,199.5233333,73.62195122,69.63414634,23.92663194,72.40024646,16,0
09/10/2019,1144.826335,15.96619792,53.78734375,208.469375,73.62195122,69.63414634,23.61265556,72.14137459,18,0
10/10/2019,507.1797948,17.25604167,17.79479167,212.7185417,73.62195122,69.63414634,23.52531061,72.14028277,20,0
11/10/2019,1094.38859,19.22833333,13.87010417,203.0421875,73.62220441,69.63439953,23.7587193,73.2120123,18,0
12/10/2019,3054.766643,19.21041667,25.53125,207.1613542,76.91929201,66.46163618,23.6803963,72.30612337,18,0
13/10/2019,1434.696008,16.99041667,36.98291667,204.2457292,74.79073509,68.47840447,23.30153796,71.85829385,5,0
14/10/2019,2114.920149,12.5340625,70.66744792,208.2261458,73.59756098,69.6097561,23.03483194,71.28520153,1,0
15/10/2019,2857.529886,12.11145833,77.42875,189.481875,73.59756098,69.6097561,23.01125972,71.09171432,15,0
16/10/2019,2671.300064,13.55453125,68.61541667,132.6895833,73.59756098,69.6097561,23.05981065,70.97520425,18,0
17/10/2019,2695.045316,14.03307292,73.76364583,189.5998958,73.59756098,69.6097561,23.14739907,71.0887677,16,0
18/10/2019,2373.785223,14.0334375,64.41291667,175.1023958,73.59756098,69.6097561,23.26493935,71.62975014,21,0
19/10/2019,1245.809771,13.03880208,75.96020833,88.1834375,76.91937669,66.45918022,22.64526111,70.52801811,13,0
20/10/2019,1750.507143,15.02958333,68.02145833,175.3673958,74.79073509,68.47840447,22.38941991,70.13480664,2,0
21/10/2019,3885.191414,18.91119792,49.80307292,182.9913021,73.59586721,69.60806233,23.18427083,71.46636574,1,0
22/10/2019,8388.814545,23.49315104,29.1553125,182.8216667,73.57317073,69.58536585,23.66191898,72.0140128,18,0
23/10/2019,8854.303884,24.04838542,30.1190625,176.6640625,73.57317073,69.58536585,23.80735417,72.17578976,14,0
24/10/2019,6831.74481,25.35692708,11.70802083,179.235,73.57317073,69.58536585,24.53428935,73.95187092,18,0
25/10/2019,10361.81942,25.32880208,13.6628125,174.2564583,73.57317073,69.58536585,24.63350787,73.71988426,14,0
26/10/2019,7247.410512,22.67432292,23.22619792,181.6111979,76.89498645,66.43470528,24.14107083,72.80822849,18,0
27/10/2019,636.990033,15.63520833,30.94635417,191.6826042,74.79083263,68.4312868,24.13726237,73.0489888,3,0
28/10/2019,,14.85776042,13.8615625,187.7257292,73.57317073,69.58536585,,72.74892242,1,0
29/10/2019,1077.597843,13.6446875,28.19630208,182.28125,73.57317073,69.58536585,23.53918251,72.08776688,17,0
30/10/2019,2062.323245,14.26177083,11.78729167,185.4215625,73.57317073,69.58536585,22.78276528,70.40052832,18,0
31/10/2019,2724.773695,15.68213542,17.84020833,184.0011458,73.57317073,69.58536585,22.75420046,70.54002587,16,0
01/11/2019,3210.821521,16.26958333,19.44322917,183.3477083,73.57317073,69.58536585,23.33715972,71.678782,10,0
02/11/2019,2713.39737,17.67098958,22.02567708,180.3189583,76.89591802,66.43470528,23.35275509,71.62360839,12,0
03/11/2019,3440.035073,18.74526042,24.84947917,173.461875,74.76634485,68.45401423,23.40983981,71.81383102,6,0
04/11/2019,3714.129777,17.61859375,32.18052083,170.9692708,73.57317073,69.58536585,23.4922162,71.88144744,1,0
05/11/2019,3085.01992,17.07015625,46.0221875,169.0234375,73.57317073,69.58536585,23.54018611,71.98333197,12,0
06/11/2019,2439.196616,13.51411458,65.29895833,150.151875,73.54784892,69.56004404,23.3732963,71.62741285,12,0
07/11/2019,3123.992658,11.10901042,79.9615625,149.0352083,73.52955623,69.54175136,22.99738148,70.72680147,11,0
08/11/2019,6116.904405,10.76635417,84.56614583,146.1540625,73.54878049,69.56097561,23.58161389,71.36689134,12,0
09/11/2019,3357.091383,11.45265625,80.84177083,147.9784375,76.67437331,66.59713753,23.46282639,71.22429739,2,0
10/11/2019,1584.70574,12.138125,77.108125,140.2104167,74.93809282,68.24364837,23.08594954,71.10361656,1,0
11/11/2019,3724.174446,18.07645833,47.640625,129.8753125,73.54878049,69.56097561,23.48642249,71.70674973,2,0
12/11/2019,6075.288297,19.5778125,44.24229167,130.3101042,73.54878049,69.56097561,23.85448512,72.21648012,8,0
13/11/2019,3733.86193,16.18838542,57.39770833,104.5142708,73.54878049,69.56097561,23.90345685,72.27792892,20,0
14/11/2019,2307.786477,11.54895833,84.2775,38.75,73.54878049,69.56097561,23.45482192,71.36869009,23,0
15/11/2019,2587.143805,12.66838542,80.90979167,129.3772917,73.54878049,69.56097561,23.40779613,71.42345044,14,0
16/11/2019,2385.370597,13.26630208,82.22927083,128.3947917,76.67251016,66.59900068,22.94992808,70.75565359,13,0
17/11/2019,2620.011459,18.22171875,50.75,135.414375,74.93809282,68.24364837,22.8642371,70.79722767,6,0
18/11/2019,4474.274473,19.28145833,40.12708333,135.155625,73.54878049,69.56097561,23.13192758,71.21975218,1,0
19/11/2019,2480.747549,15.095625,64.9503125,131.8154167,73.54878049,69.56097561,23.69260813,72.14106481,10,0
20/11/2019,2172.76339,13.41833333,54.6921875,128.0989583,73.54878049,69.56097561,23.39446528,71.59400871,17,0
21/11/2019,5066.434666,13.3396875,45.89291667,125.279375,73.54878049,69.56097561,23.59505655,71.72810185,7,0
22/11/2019,6373.561588,11.66369792,78.36770833,125.0597917,73.54878049,69.56097561,23.74186855,71.90692538,1,0
23/11/2019,4415.350425,13.72921875,60.39739583,125.5586458,76.67064702,66.60086382,23.62087599,71.44216776,1,0
24/11/2019,4968.657072,14.79723958,48.78260417,126.2576042,74.93809282,68.24364837,23.38578472,71.42271786,2,0
25/11/2019,5821.591314,12.5809375,50.6503125,130.68125,73.54878049,69.56097561,23.50958631,71.58047522,3,0
26/11/2019,4732.808863,8.530520833,54.12197917,40.68125,73.54878049,69.56097561,23.43153681,71.29552832,12,0
27/11/2019,2278.680436,6.945026042,79.56635417,85.40395833,73.54878049,69.56097561,22.57490238,70.75028459,17,0
28/11/2019,2684.411722,5.269427083,80.26427083,90.61822917,73.54878049,69.56097561,23.02617361,70.43816993,14,0
29/11/2019,3907.378586,6.015520833,75.5,114.7698958,73.54878049,69.56097561,22.84639861,70.18307326,13,0
30/11/2019,2238.674967,6.899739583,73.79239583,22.50489583,76.67361111,66.59823848,22.42060833,69.30791939,11,0
01/12/2019,1566.54482,10.49515625,83.1709375,14.97625,74.93809282,68.24364837,22.23719491,69.3607598,8,0
02/12/2019,3694.989799,12.17,85.86083333,29.28354167,73.57071477,69.58290989,22.98861898,70.67816993,7,0
03/12/2019,4718.436986,12.57145833,79.3103125,81.87604167,73.57317073,69.58536585,22.29710324,71.50760212,18,0
04/12/2019,4720.17653,12.1265625,77.28614583,28.62385417,73.57317073,69.58536585,22.99205486,71.71918437,24,0
05/12/2019,6399.879091,11.85609375,84.61447917,55.68552083,73.57317073,69.58536585,23.6215419,71.58486792,9,0
06/12/2019,5442.505279,13.69838542,73.73958333,67.8915625,73.57317073,69.58536585,23.57214954,71.77878268,8,0
07/12/2019,1258.169451,12.93703125,84.69958333,23.35427083,76.69690041,66.62339092,23.41858565,71.37209286,11,0
08/12/2019,272.653339,12.10854167,90.80114583,68.729375,74.96248306,68.26803862,23.00712639,70.81843546,4,0
09/12/2019,5775.66027,10.37463542,88.9625,34.21208333,73.57317073,69.58536585,23.22456065,71.13305556,1,0
10/12/2019,5755.048325,10.10505208,83.00125,86.70104167,73.58705962,69.59925474,23.17817477,71.28425381,10,0
11/12/2019,6279.139366,11.35984375,84.70677083,24.16104167,73.62195122,69.63414634,23.58614881,71.54391612,20,0
12/12/2019,5962.13784,13.64671875,90.73229167,18.75552083,73.63827857,69.65029664,23.66862483,71.76622198,21,0
13/12/2019,5905.683091,12.23796875,92.84479167,27.33697917,73.64095114,69.65304294,23.68846296,71.66416042,22,0
14/12/2019,3073.989031,10.39432292,85.0728125,110.7530208,76.51945766,66.91351874,23.25164435,70.88068611,14,0
15/12/2019,3472.043489,8.342239583,73.4225,120.3919792,74.80030728,68.5511619,22.75092212,70.34096024,2,0
16/12/2019,4887.806887,8.81796875,69.07583333,115.8414583,73.64120566,69.65354076,22.95371722,70.77906753,1,0
17/12/2019,4479.281847,9.658697917,46.8553125,72.18552083,73.64814524,69.66034037,23.31804846,71.03792847,12,0
18/12/2019,3282.689417,9.634166667,68.49197917,56.85833333,73.64815692,69.66035204,23.44318287,71.21793789,18,0
19/12/2019,5557.98785,10.62416667,89.76291667,61.260625,73.64692021,69.65911534,23.53088295,71.40816048,15,0
20/12/2019,5898.814944,11.30197917,81.61197917,89.11291667,73.64659291,69.65878803,23.50745028,71.42681168,15,0
21/12/2019,3541.862752,12.45072917,63.71369792,50.68479167,76.75434347,66.75484464,23.1892619,70.81241626,7,0
22/12/2019,2549.625703,10.93125,71.2840625,40.973125,75.06004404,68.36559959,22.85276885,70.60046637,2,0
23/12/2019,4839.899777,7.834322917,79.85385417,104.38375,73.67073171,69.68292683,22.95980314,70.67027505,1,0
24/12/2019,4258.403739,7.3353125,78.96635417,84.99489583,73.67073171,69.68292683,22.99969259,70.78649578,1,0
25/12/2019,3540.087292,7.683385417,80.24833333,45.55177083,73.67073171,69.68292683,22.78493426,70.47062568,0,0
26/12/2019,3048.99723,8.233385417,63.58895833,107.8779167,73.67073171,69.68292683,22.60354769,70.16736588,1,0
27/12/2019,4481.256273,9.768020833,43.49291667,113.6939583,73.67665989,69.68885501,21.93826667,68.78095724,3,0
28/12/2019,3724.702661,9.769739583,54.37666667,115.6821875,76.8197832,66.74441057,21.51781065,68.26613562,5,0
29/12/2019,4128.74757,9.415416667,82.44552083,24.15291667,75.08443428,68.38998984,22.18548102,69.85095656,1,0
30/12/2019,3021.91758,9.048020833,79.4978125,111.2084375,73.69512195,69.70731707,22.63777269,70.48996664,0,0
31/12/2019,4955.156564,11.75484375,61.88479167,113.1835417,73.69512195,69.70731707,22.95465972,70.95416122,1,0
01/01/2020,3478.800694,11.22833333,72.48041667,77.6278125,76.47778035,72.69535076,23.12164123,71.13028481,1,0
02/01/2020,4016.447226,11.58864583,70.76895833,109.07875,76.47322861,72.82038464,23.21924455,71.14373792,4,0
03/01/2020,4276.193197,12.68203125,58.96708333,111.293125,76.35965048,72.81486529,23.30005614,71.47284178,7,0
04/01/2020,2542.20859,10.75421875,79.14322917,61.544375,82.62262535,64.6508902,23.30455886,70.89031182,11,0
